Salomon , Daavidin pojan , Israelin kuninkaan , sananlaskut , ||| שלמה בן דוד מלך ישראל משלי
Ensimmäisenä hallitusvuotenansa , sen ensimmäisessä kuussa , hän avasi Herran temppelin ovet ja korjasi ne . ||| בשנה הראשונה למלכותו , בחודש הראשון שלה , פתח את דלתות היכל ה' ותיקן אותן . 
Katso , meidän isämme ovat kaatuneet miekkaan , ja meidän poikamme , tyttäremme ja vaimomme ovat joutuneet vankeuteen tästä syystä . ||| הנה , אבותינו נפלו בחרב , ובנינו , בנותינו ונשותינו , הלכו בשבי בשל כך . 
Silloin nousivat leeviläiset : Mahat , Amasain poika , ja Jooel , Asarjan poika , Kehatin jälkeläisistä ; Merarin jälkeläisistä Kiis , Abdin poika , ja Asarja , Jehallelelin poika ; geersonilaisista Jooah , Simman poika , ja Eeden , Jooahin poika ; ||| אז קמו הלויים : מהת בן עמשא , ויואל בן עזריה , מבני קהת ; מצאצאי מררי , קיש בן עבדי ועזריה בן יהללל ; מהגרשונים , יוה בן סימה , ועדן בן יוה ; 
Mutta papit menivät sisälle Herran temppeliin puhdistamaan sitä , ja kaiken saastaisuuden , minkä löysivät Herran temppelistä , he veivät Herran temppelin esipihalle ; sieltä leeviläiset ottivat sen ja veivät sen ulos Kidronin laaksoon . ||| אבל הכוהנים נכנסו להיכל ה' לטהר אותו , ואת כל הטומאה אשר מצאו בהיכל ה' , לקחו אל חצר היכל ה' ; משם לקחו אותו הלויים והוציאו אותו לעמק קדרון . 
Silloin he menivät sisälle kuningas Hiskian tykö ja sanoivat : " Me olemme puhdistaneet koko Herran temppelin , polttouhrialttarin ja kaikki sen kalut ja näkyleipäpöydän ja kaikki sen kalut . ||| ואז נכנסו אל חזקיהו המלך ואמרו : " טהרנו את כל היכל ה' , את מזבח העולה ואת כל כליו ואת שולחן לחם הפנים ואת כל כליו . 
Kaikki kalut , jotka kuningas Aahas hallitusaikanansa uskottomuudessaan saastutti , me olemme panneet kuntoon ja pyhittäneet , ja katso , ne ovat Herran alttarin edessä . " ||| כל הכלים אשר טמא המלך אחז בבוגדתו בזמן מלכותו , קבענו וקידשנו , והנה הם לפני מזבח ה' . " 
Senjälkeen he toivat syntiuhrikauriit kuninkaan ja seurakunnan eteen , ja nämä laskivat kätensä niiden päälle . ||| לאחר מכן הביאו את העזים לחטאת לפני המלך והעדה , ושמו עליהם את ידיהם . 
Ja papit teurastivat ne ja uhrasivat niiden veren syntiuhrina alttarilla , toimittaen koko Israelille sovituksen ; sillä kuningas oli käskenyt uhrata polttouhrin ja syntiuhrin koko Israelin puolesta . ||| וישחטו אותם הכהנים ויקריבו את דמם לחטאת על המזבח , לכפר על כל ישראל ; כי המלך ציווה להקריב עוולה וחטאת לכל ישראל . 
Ja pyhiä lahjoja oli kuusisataa raavasta ja kolmetuhatta lammasta . ||| ומתנות הקודש שש מאות בהמה ושלשת אלפים צאן . 
Ja kuningas , hänen päämiehensä ja kaikki Jerusalemin seurakunta päättivät viettää pääsiäistä toisessa kuussa , ||| ויחליטו המלך ושריו וכל עדת ירושלים לחגוג את הפסח בחודש השני . 
Ja juoksijat kulkivat kaupungista kaupunkiin Efraimin ja Manassen maassa ja aina Sebuloniin saakka . Mutta heille naurettiin ja heitä pilkattiin . ||| והלכו הרצים מעיר לעיר בארץ אפרים ומנשה ועד זבולון . אבל צחקו עליהם ולגלגו להם . 
Niin kokoontui paljon kansaa Jerusalemiin viettämään happamattoman leivän juhlaa toisessa kuussa . Se oli hyvin suuri kokous . ||| כל כך הרבה אנשים התאספו בירושלים כדי לחגוג את חג המצות בחודש השני . זו הייתה פגישה גדולה מאוד . 
Ja koko seurakunta päätti viettää juhlaa vielä toiset seitsemän päivää ; ja niin vietettiin ilojuhlaa vielä seitsemän päivää . ||| וכל העדה החליטה לחגוג עוד שבעה ימים ; וכך הייתה חגיגה משמחת עוד שבעה ימים . 
Sillä Hiskia , Juudan kuningas , oli antanut seurakunnalle anniksi tuhat härkää ja seitsemän tuhatta lammasta , ja päämiehet olivat antaneet seurakunnalle anniksi tuhat härkää ja kymmenen tuhatta lammasta . Ja paljon pappeja pyhittäytyi . ||| כי חזקיהו מלך יהודה נתן לקהילה אלף בקר ושבעת אלפים צאן , והמנהיגים נתנו לקהילה אלף בקר ועשרת אלפים צאן . וכהנים רבים נתקדשו . 
Kun kaikki tämä oli päättynyt , lähtivät kaikki saapuvilla olevat israelilaiset Juudan kaupunkeihin ja murskasivat patsaat , hakkasivat maahan asera-karsikot ja kukistivat uhrikukkulat ja alttarit perinpohjin koko Juudassa , Benjaminissa , Efraimissa ja Manassessa . Sitten kaikki israelilaiset palasivat kukin perintömaallensa , kaupunkeihinsa . ||| כשכל זה הסתיים , הלכו כל בני ישראל שהגיעו לערי יהודה וניפצו את הפסלים , הכו את עמודי האשרה ארצה והפילו את תלי הקורבנות והמזבחות בכל יהודה , בנימין , אפרים ומנשה . אז חזרו כל בני ישראל איש אל ארץ נחלתו אל עריהם . 
Kun tämä sana levisi , antoivat israelilaiset runsaat uutiset jyvistä , viinistä , öljystä ja hunajasta ja kaikesta pellon sadosta ; he toivat runsaat kymmenykset kaikesta . ||| כשהדבר הזה התפשט , הודיעו בני ישראל בשפע על תבואה , יין , שמן ודבש , וכל תוצרת השדה ; הם הביאו מעשרות בשפע מכל דבר . 
Näin Hiskia teki koko Juudassa ; hän teki sitä , mikä oli hyvää , oikeata ja totta Herran , hänen Jumalansa , edessä . ||| כך עשה חזקיהו בכל יהודה ; הוא עשה טוב , נכון ונכון לפני ה' אלוקיו . 
" Olkaa lujat ja rohkeat , älkää peljätkö älkääkä arkailko Assurin kuningasta ja kaikkea joukkoa , joka on hänen kanssansa ; sillä se , joka on meidän kanssamme , on suurempi kuin se , joka on hänen kanssansa . |||  " חזק ואמץ , אל תירא ואל תפחד ממלך אשור ומכל הצבא אשר עמו , כי גדול מי שאיתנו . 
Hänen kanssansa on lihan käsivarsi , mutta meidän kanssamme on Herra , meidän Jumalamme , meitä auttamassa ja meidän sotiamme sotimassa . " Ja kansa luotti Hiskian , Juudan kuninkaan , sanoihin . ||| עמו זרוע הבשר , אבל איתנו ה' אלוהינו עוזר לנו ונלחם במלחמותינו . " ובטח העם בדברי חזקיהו מלך יהודה . 
Eikö Hiskia viettele teitä ja saata teitä kuolemaan nälkään ja janoon , kun hän sanoo : Herra , meidän Jumalamme , pelastaa meidät Assurin kuninkaan käsistä ? ||| האם חזקיהו לא מפתה אותך וגורם לך למות מרעב וצמא כשהוא אומר : יצילנו ה' אלוקינו מיד מלך אשור ? 
Onko kukaan minun isieni tuhoamien kansojen kaikista jumalista voinut pelastaa kansaansa minun käsistäni ? Kuinka sitten teidän Jumalanne voisi pelastaa teidät minun käsistäni ? ||| האם מישהו מכל אלהי העמים השמידו אבותי הצליח להציל את עמו מידי ? איך אם כן יכול אלוהיך להציל אותך מידי ? 
Ja Jerusalemin kansalle , jota oli muurilla , he huusivat kovalla äänellä juudankielellä nostaakseen heissä pelon ja kauhun , että saisivat kaupungin valloitetuksi . ||| ולבני ירושלים , שהיו על החומה , צעקו בקול גדול בשפה היהודית להעלות בהם פחד ואימה , כדי שיכבשו את העיר . 
Mutta kuningas Hiskia ja profeetta Jesaja , Aamoksen poika , rukoilivat tämän tähden ja huusivat taivaan puoleen . ||| אך חזקיהו המלך והנביא ישעיהו בן אמוץ התפללו על כך וזעקו לשמים . 
Silloin Herra lähetti enkelin , joka tuhosi kaikki sotaurhot , ruhtinaat ja päälliköt Assurin kuninkaan leirissä , niin että hän häpeä kasvoillaan palasi takaisin maahansa . Ja kun hän kerran meni jumalansa temppeliin , kaatoivat hänet siellä miekalla ne , jotka olivat lähteneet hänen omasta ruumiistansa . ||| אז שלח ה' מלאך אשר השמיד את כל הלוחמים , הנסיכים והראשים במחנה מלך אשור , ושב אל ארצו בבושה על פניו . וכשהלך פעם אחת אל מקדש אלוהיו , כרתו אותו אלה שעזבו את גופו שם בחרב . 
Hiskialle tuli ylen paljon rikkautta ja kunniaa ; hän hankki itselleen aarrekammioita hopeata , kultaa , kalliita kiviä , hajuaineita , kilpiä ja kaikkinaisia kallisarvoisia kaluja varten , ||| עושר וכבוד רב הגיעו לחזקיהו ; הוא רכש לעצמו אוצרות לכסף , זהב , אבנים יקרות , בשמים , מגנים וכל מיני דברים יקרים . 
Myös rakennutti hän itsellensä kaupunkeja ja hankki suuret laumat pikkukarjaa ja raavaskarjaa , sillä Jumala oli antanut hänelle ylen suuren omaisuuden . ||| הוא גם בנה לעצמו ערים ורכש עדרים גדולים של בהמות ובקר , כי ה' נתן לו עושר רב . 
Mitä muuta on kerrottavaa Hiskiasta ja hänen hurskaista teoistansa , katso , se on kirjoitettuna profeetta Jesajan , Aamoksen pojan , näyssä , Juudan ja Israelin kuningasten kirjassa . ||| מה עוד יש לספר על חזקיהו ועל מעשיו החסידים , ראה כתוב בחזון ישעיהו הנביא בן אמוץ בספר מלכי יהודה וישראל . 
Ja Hiskia meni lepoon isiensä tykö , ja hänet haudattiin siihen , mistä noustaan Daavidin jälkeläisten haudoille . Ja koko Juuda ja Jerusalemin asukkaat osoittivat hänelle kunniaa , kun hän kuoli . Ja hänen poikansa Manasse tuli kuninkaaksi hänen sijaansa . ||| וישח חזקיהו עם אבותיו , ויקבר במקום שעולים קברי זרע דוד . וכל יהודה ויושבי ירושלים כיבדו אותו במותו . וימלך בנו מנשה במקומו . 
Ja Manasse meni lepoon isiensä tykö , ja hänet haudattiin linnaansa . Ja hänen poikansa Aamon tuli kuninkaaksi hänen sijaansa . ||| וַיֵּלֶךְ מְנַשֶּׁה לִמְנוּחָה עִם אֲבוֹתָיו וַיִּקָּבֵר בְּטַרְתּוֹ . וימלך בנו אמון במקומו . 
Aamon oli kahdenkymmenen kahden vuoden vanha tullessaan kuninkaaksi , ja hän hallitsi Jerusalemissa kaksi vuotta . ||| עמון היה בן עשרים ושתים שנה במלך , והוא מלך בירושלים שנתיים . 
Kahdeksantena hallitusvuotenaan , ollessansa vielä nuorukainen , hän alkoi etsiä isänsä Daavidin Jumalaa ; ja kahdentenatoista vuotena hän alkoi puhdistaa Juudaa ja Jerusalemia uhrikukkuloista ja asera-karsikoista sekä veistetyistä ja valetuista jumalankuvista . ||| בשנה השמינית למלכותו , בעודו נער , החל לחפש את אלוהי דוד אביו ; ובשנה השתים עשרה התחיל לטהר את יהודה וירושלים מהבמות ואת עמודי האשרה והפסלים החצויים והיצוקים . 
Ja pappien luut hän poltti heidän alttareillaan . Niin hän puhdisti Juudan ja Jerusalemin . ||| ואת עצמות הכהנים שרף על מזבחותיהם . אז הוא טיהר את יהודה וירושלים . 
Ja kirjuri Saafan kertoi kuninkaalle sanoen : " Pappi Hilkia antoi minulle erään kirjan " . Ja Saafan luki siitä kuninkaalle . ||| וַיֹּאמֶר סַפָּן הַסּוֹפֵר אֶת הַמֶּלֶךְ לֵאמֹר : " פַּפִּי חִלְקִיָּה נָתַן לִי סֵפֶר מְאֹד " . ועפן קרא על כך למלך . 
Niin Hilkia ynnä ne muut , jotka kuningas määräsi , menivät naisprofeetta Huldan tykö , joka oli vaatevaraston hoitajan Sallumin , Tokhatin pojan , Hasran pojanpojan , vaimo ja asui Jerusalemissa , toisessa kaupunginosassa . Ja he puhuivat hänelle , niinkuin edellä mainittiin . ||| אז חלקיהו והאחרים שהמלך ציווה הלכו אל חולדה הנביאה , שהייתה אשת המחסנאי סלום , בן תוכת , נכדו של חסרא , והתגוררה בירושלים , בחלק אחר של העיר . ודברו אליו , כנזכר לעיל . 
' Näin sanoo Herra : Katso , minä annan onnettomuuden kohdata tätä paikkaa ja sen asukkaita , kaikkien kirousten , jotka on kirjoitettu siihen kirjaan , jota on luettu Juudan kuninkaalle , ||| 'כה אמר ה' הנה אני מביא אסון על המקום הזה ועל יושביו מכל הקללות הכתובות בספר שנקרא למלך יהודה . 
Niin kuningas lähetti kokoamaan luoksensa kaikki Juudan ja Jerusalemin vanhimmat . ||| אז שלח המלך לאסוף אליו את כל זקני יהודה וירושלים . 
Ja kuningas meni Herran temppeliin , hän ja kaikki Juudan miehet ja Jerusalemin asukkaat , myöskin papit ja leeviläiset , kaikki kansa suurimmasta pienimpään asti , ja hän luki heidän kuultensa kaikki Herran temppelistä löydetyn liitonkirjan sanat . ||| וילך המלך אל היכל ה' , הוא וכל אנשי יהודה ויושבי ירושלים , גם הכוהנים והלויים , כל העם מגדול ועד קטן , ויקרא לשמעם את כל הדברים . של ספר הברית המצוי בהיכל ה' . 
Ja Joosia poisti kaikki kauhistukset israelilaisten kaikista maakunnista ja vaati jokaista , joka Israelissa oli , palvelemaan Herraa , heidän Jumalaansa . Niin kauan kuin hän eli , he eivät luopuneet pois Herrasta , isiensä Jumalasta . ||| ויסיר יאשיהו את כל התועבות מכל מחוזות בני ישראל וידרוש מכל אשר בישראל לעבוד את ה' אלוהיהם . כל זמן שהוא חי , לא חזרו מה' אלוהי אבותיהם . 
Valmistautukaa perhekunnittain , osastojenne mukaan , Daavidin , Israelin kuninkaan , määräyksen ja hänen poikansa Salomon käskykirjan mukaan , ||| הכינו עצמכם לפי משפחות לפי מחלקותיכם לפי גזרת דוד מלך ישראל וספר מצוות שלמה בנו . 
Ja Koonanja , Semaja ja hänen veljensä Netanel , sekä Hasabja , Jegiel ja Joosabad , leeviläisten päämiehet , antoivat antina leeviläisille pääsiäisuhreiksi viisituhatta karitsaa ja viisisataa raavasta . ||| וקונניה שמעיה ונתנאל אחיו וחשביה ג'גיאל ויהוזאבד מנהיגי הלויים נתנו חמשת אלפים כבשים וחמש מאות פרים במתנה ללויים כקרבן פסח . 
Näin järjestettiin jumalanpalvelus . Ja papit asettuivat paikoilleen ja samoin leeviläiset osastoittain , niinkuin kuningas oli käskenyt . ||| כך התארגן השירות . ויכנסו הכוהנים למקומם , וכן עשו הלויים בחלוקה , כפי שציווה המלך . 
Näin järjestettiin kaikki Herran palvelus sinä päivänä , pääsiäisen vietto ja polttouhrien uhraaminen Herran alttarilla , niinkuin kuningas Joosia oli käskenyt . ||| כך התארגן כל עבודת ה' באותו היום , חגיגת הפסח והעלאת העולה על מזבח ה' , כפי שציווה המלך יאשיהו . 
Mutta Joosia ei väistänyt häntä , vaan pukeutui tuntemattomaksi taistellakseen häntä vastaan , eikä kuullut Nekon sanoja , jotka kuitenkin tulivat Jumalan suusta . Niin hän meni taistelemaan Megiddon tasangolle . ||| אבל יאשיאס לא התחמק ממנו , אלא התלבש כאלמוני כדי להילחם בו , ולא שמע את דברי נקו , שבכל זאת יצאו מפי ה' . אז הוא הלך להילחם במישור מגידו . 
Mutta ampujat ampuivat kuningas Joosiaa ; ja kuningas sanoi palvelijoillensa : " Viekää minut pois , sillä minä olen pahasti haavoittunut " . ||| אבל הקשתים ירו במלך יאשיהו ; וַיֹּאמֶר הַמֶּלֶךְ אֶל עֲבָדָיו : " הַקְחִינִי כִּי נִפְצַעְתִּי מְאֹד . " 
Niin hänen palvelijansa siirsivät hänet sotavaunuista ja panivat hänet hänen toisiin vaunuihinsa ja kuljettivat hänet Jerusalemiin . Ja hän kuoli , ja hänet haudattiin isiensä hautoihin . Ja koko Juuda ja Jerusalem surivat Joosiaa . ||| אז הסירו אותו עבדיו מן המרכבה והכניסוהו למרכבתו האחרת ונשאוהו לירושלים . וימת , ויקבר בקברי אבותיו . וכל יהודה וירושלים אבלו את יאשיהו . 
Ja Jeremia sepitti itkuvirren Joosiasta . Ja kaikki laulajat ja laulajattaret ovat itkuvirsissään puhuneet Joosiasta aina tähän päivään asti ; ja nämä ovat tulleet yleisiksi Israelissa . Katso , ne ovat kirjoitettuina " Itkuvirsissä " . ||| וַיִּקְעַק יְרִימִיהוּ אֶת - יַאשְיָהוּ . וכל הזמרים והזמרים דברו על יאשיהו בקינתם עד היום הזה ; ואלה הפכו נפוצים בישראל . תראה , הם כתובים ב " איטקובירי " . 
Mitä muuta on kerrottavaa Joosiasta ja hänen hurskaista teoistansa , joita hän teki sen mukaan , kuin on kirjoitettuna Herran laissa , ||| מה עוד אפשר לספר על יאשיהו ועל מעשיו החסידים שעשה לפי הכתוב בתורת ה' . 
hänen sekä aikaisemmista että myöhemmistä vaiheistaan , katso , se on kirjoitettuna Israelin ja Juudan kuningasten kirjassa . ||| על שלביו הראשונים והאחרונים , הנה כתוב בספר מלכי ישראל ויהודה . 
Ja kaikki Jumalan temppelin kalut , sekä suuret että pienet , ja Herran temppelin aarteet sekä kuninkaan ja hänen päämiestensä aarteet , kaikki hän vei Baabeliin . ||| וכל כלי היכל האלוהים , הגדולים והקטנים , ואוצרות היכל ה' , ואוצרות המלך ושריו , את כולם לקח לבבל . 
Ahasveroksen aikana - sen Ahasveroksen , joka hallitsi Intiasta Etiopiaan saakka , sataa kahtakymmentä seitsemää maakuntaa - siihen aikaan , ||| בתקופת אחשוורוש - אותו אחשוורוש ששלט מהודו ועד אתיופיה , מאה ועשרים ושבע מחוזות - באותה עת , 
Kolmantena hallitusvuotenaan hän laittoi pidot kaikille ruhtinaillensa ja palvelijoillensa . Persian ja Meedian voima , ylimykset ja maaherrat olivat hänen luonansa , ||| בשנה השלישית למלכותו ערך סעודות לכל נסיכיו ועבדיו . כח פרס ומדי , המנהיגים והשליטים היו עמו , 
ja hän näytti heille kuninkaallisen kunniansa rikkautta ja suuruutensa loistavaa komeutta monta päivää , sata kahdeksankymmentä päivää . ||| והראה להם את עושר כבוד מלכותו ואת הוד מלכותו ימים רבים , מאה ושמונים יום . 
tuoda kuningatar Vastin , kuninkaallinen kruunu päässä , kuninkaan eteen , että hän saisi näyttää kansoille ja ruhtinaille hänen kauneutensa , sillä hän oli näöltään ihana . ||| להביא את המלכה ואסטי , עם כתר מלכותי על ראשה , לפני המלך , כדי שיראה לאומות ולנסיכים את יופיה , כי היא הייתה מקסימה למראה . 
ja hänen lähimpänsä olivat Karsena , Seetar , Admata , Tarsis , Meres , Marsena ja Memukan , seitsemän Persian ja Meedian ruhtinasta , jotka näkivät kuninkaan kasvot ja istuivat valtakunnan ensimmäisinä - : ||| והקרובים אליו היו קרסנה , סתר , אדמתא , תרשיש , מרס , מרסנה וממוקן , שבעת נסיכי פרס ומדי , אשר ראו את פני המלך וישבו ראשונים בממלכה - : 
Tämä puhe miellytti kuningasta ja ruhtinaita , ja kuningas teki Memukanin sanan mukaan . ||| הנאום הזה מצא חן בעיני המלך והנסיכים , והמלך עשה כדברו של ממוקאן . 
Kaikki , mitä hän pyysi , annettiin hänelle mukaan vaimolasta kuninkaan palatsiin . ||| כל מה שביקש ניתן לו , מאשתו ועד ארמון המלך . 
Ja asia tutkittiin , ja kun se havaittiin todeksi , ripustettiin ne molemmat hirsipuuhun . Ja se kirjoitettiin aikakirjaan kuningasta varten . ||| ונבדק הדבר , ומשנמצא אמת , נתלו שניהם על הגרדום . וכתוב בדברי הימים למלך . 
Näiden tapausten jälkeen kuningas Ahasveros korotti agagilaisen Haamanin , Hammedatan pojan , ylensi hänet ja antoi hänelle ylimmän sijan kaikkien ruhtinasten joukossa , jotka olivat hänen luonansa . ||| לאחר מאורעות אלו העלה המלך אחשוורוש את המן האגגי , בן חמדתא , וקידם אותו ונתן לו את המקום העליון בין כל הנסיכים שהיו עמו . 
Ja kun he joka päivä sanoivat hänelle näin , mutta hän ei heitä totellut , ilmoittivat he tämän Haamanille , nähdäksensä , oliko Mordokain sanoma syy pätevä ; sillä hän oli ilmoittanut heille olevansa juutalainen . ||| וכאשר אמרו לו כך בכל יום , אך לא שמע להם , הודיעו זאת להמן , לראות אם תקפה הסיבה שאמר מרדכי ; כי הוא הכריז להם שהוא יהודי . 
Niin kutsuttiin kuninkaan kirjurit ensimmäisessä kuussa , sen kolmantenatoista päivänä , ja kirjoitettiin , aivan niinkuin Haaman käski , määräys kuninkaan satraapeille ja jokaisen maakunnan käskynhaltijoille ja jokaisen kansan ruhtinaille , kuhunkin maakuntaan sen omalla kirjoituksella ja kullekin kansalle sen omalla kielellä . Kuningas Ahasveroksen nimessä se kirjoitettiin ja sinetöitiin kuninkaan sinettisormuksella . ||| אז נקראו סופרי המלך בחודש הראשון , ביום השלושה עשר שלו , ונכתב פקודה , כשם שציווה המן , לסטרפים של המלך ולמפקדי כל מחוז ולשרי כל אומה , לכל מחוז בה . כתיבה משלו ולכל עם בשפתו . בשם המלך אחשוורוש נכתב ונחתם בטבעת החותם של המלך . 
Kirjeen jäljennös oli julkaistava lakina jokaisessa maakunnassa , tiedoksi kaikille kansoille , että olisivat valmiit tuona päivänä . ||| עותק של המכתב היה אמור להתפרסם כחוק בכל מחוז , כדי שהמידע של כל העמים יהיה מוכן באותו יום . 
Kolmantena päivänä Ester pukeutui kuninkaallisesti ja astui kuninkaan linnan sisempään esipihaan , vastapäätä kuninkaan linnaa ; ja kuningas istui kuninkaallisella valtaistuimellaan kuninkaallisessa linnassa vastapäätä linnan ovea . ||| ביום השלישי התלבשה אסתר מלכותית ונכנסה לחצר הפנימית של טירת המלך , מול טירת המלך ; והמלך ישב על כס המלכות שלו בטירה המלכותית מול דלת הטירה . 
Kun kuningas näki kuningatar Esterin seisovan esipihassa , sai tämä armon hänen silmiensä edessä , ja kuningas ojensi Esteriä kohti kultavaltikan , joka hänellä oli kädessä . Ja Ester astui esiin ja kosketti valtikan päätä . ||| כאשר ראה המלך את אסתר המלכה עומדת בחצר , היא קיבלה חסד לנגד עיניו , והמלך הושיט לאסתר את שרביט הזהב שהיה בידו . ואסתר צעדה קדימה ותיגע בראש השרביט . 
jos olen saanut armon kuninkaan silmien edessä ja jos kuningas näkee hyväksi antaa minulle , mitä pyydän , ja täyttää , mitä haluan , niin tulkoot kuningas ja Haaman vielä pitoihin , jotka minä heille laitan ; huomenna minä teen kuninkaan toivomuksen mukaan " . ||| אם מצאתי חן בעיני המלך , ואם המלך ראה לנכון לתת לי את מה שאבקש , ולקיים את מה שאני רוצה , אז עוד יבואו המלך והמן אל החגים אשר אקבע להם ; מחר אעשה כרצון המלך " . 
Mutta tämä kaikki ei minua tyydytä , niin kauan kuin minä näen juutalaisen Mordokain istuvan kuninkaan portissa . " ||| אבל כל זה לא מספק אותי , כל עוד אני רואה את מרדכי היהודי יושב בשער המלך . " 
Niin hänen vaimonsa Seres ja kaikki hänen ystävänsä sanoivat hänelle : " Tehtäköön hirsipuu , viittäkymmentä kyynärää korkea , ja pyydä huomenaamuna kuninkaalta , että Mordokai ripustetaan siihen , niin voit mennä kuninkaan kanssa pitoihin iloisena " . Tämä puhe miellytti Haamania , ja hän teetti hirsipuun . ||| אז אמרו לו אשתו סרס וכל חבריו : " תעשה גרדום בגובה חמישים אמה , ובקש מהמלך מחר בבוקר שיתלו בו את מרדכי , ותוכל ללכת עם המלך למועדים בשמחה " . הנאום הזה מצא חן בעיני המן , והוא עשה גרדום . 
Kuningas kysyi : " Kuka on esipihassa ? " Mutta Haaman oli tullut kuninkaan palatsin ulompaan esipihaan pyytämään kuninkaalta , että Mordokai ripustettaisiin hirsipuuhun , jonka hän oli pystyttänyt Mordokain varalle . ||| שאל המלך : " מי בחצר ? " אך המן הגיע לחצר החיצונית של ארמון המלך לבקש מהמלך לתלות את מרדכי על הגרדום שהקים למרדכי . 
Niin Haaman otti puvun ja hevosen , puki Mordokain ja kuljetti häntä hevosen selässä kaupungin torilla ja huusi hänen edellänsä : " Näin tehdään miehelle , jota kuningas tahtoo kunnioittaa " . ||| אז לקח המן חליפה וסוס , הלביש את מרדכי ונשא אותו על הסוס בכיכר העיר וצעק לפניו : " זה מה שיעשה לאיש שהמלך רוצה לכבדו " . 
Kun Haaman kertoi vaimollensa Serekselle ja kaikille ystävilleen kaiken , mitä hänelle oli tapahtunut , sanoivat hänelle hänen viisaansa ja hänen vaimonsa Seres : " Jos Mordokai , jonka edessä olet alkanut kaatua , on syntyjään juutalainen , et sinä voi hänelle mitään , vaan kaadut hänen eteensä maahan asti " . ||| כאשר סיפר המן לאשתו סרס ולכל חבריו את כל אשר קרה לו , אמרו לו חכמיו ואשתו סרס : " אם מרדכי , אשר התחלת ליפול לפניו , הוא יהודי מלידה , לא תהיה . מסוגל לעשות לו הכל , אבל אתה תיפול לפניו ארצה . " " . 
Niin sanoi kuningas Ahasveros ja kysyi kuningatar Esteriltä : " Kuka se on , ja missä se on , joka on rohjennut tehdä sellaista ? " ||| כך אמר המלך אחשוורוש ושאל את אסתר המלכה : " מי זה , ואיפה זה , שהעז לעשות דבר כזה ? " 
Ester vastasi : " Se vastustaja ja vihamies on tuo paha Haaman " . Niin Haaman peljästyi kuningasta ja kuningatarta . ||| ענתה אסתר : " היריב והאויב הזה הוא המן הרשע . " אז המן פחד מהמלך ומהמלכה . 
Kun kuningas tuli linnan puutarhasta takaisin linnaan , jossa juomingit olivat , oli Haaman juuri heittäytymässä lepovuoteelle , jolla kuningatar Ester lepäsi . Niin kuningas sanoi : " Vai tekee hän vielä väkivaltaa kuningattarelle linnassa , minun läsnäollessani ! " Tuskin oli tämä sana päässyt kuninkaan suusta , kun jo Haamanin kasvot peitettiin . ||| כשהמלך הגיע מגן הטירה בחזרה לטירה שבה היו השוטים , המן בדיוק עמד להשליך את עצמו על המיטה שבה נחה המלכה אסתר . אז אמר המלך : " או יעשה אלימות למלכה בטירה , בנוכחותי ! " בקושי יצאו המילים הללו מפי המלך כשפני המן כבר היו מכוסים . 
Niin kuningas ojensi Esteriä kohti kultavaltikan , ja Ester nousi ja seisoi kuninkaan edessä . ||| אז הושיט המלך שרביט זהב לעבר אסתר , ואסתר קמה ועמדה לפני המלך . 
Hän kirjoitutti kuningas Ahasveroksen nimessä ja sinetöi kuninkaan sinettisormuksella . Ja hän lähetti ratsulähettien mukana , jotka ratsastivat tammatarhoissa kasvatetuilla hovin hevosilla , kirjeet : ||| הוא כתב בשם המלך אחשוורוש וחתם בטבעת החותם של המלך . והוא שלח את המכתבים יחד עם שליחי הרכיבה שרכבו על סוסי החצר שגדלו בכרי הסוסה : 
Juutalaisille oli tullut onni , ilo , riemu ja kunnia , ||| אושר , שמחה , שמחה וכבוד הגיעו ליהודים , 
Ja kaikki maaherrat , satraapit ja käskynhaltijat ja kuninkaan virkamiehet kannattivat juutalaisia , sillä kauhu Mordokaita kohtaan oli vallannut heidät . ||| וכל המושלים , הסרפים והמושלים , ופקידי המלך , תמכו ביהודים , כי אימת מרדכי תפסה אותם . 
säätäen heille , että heidän oli vietettävä adar-kuun neljättätoista päivää ja saman kuun viidettätoista päivää joka vuosi , ||| גזר עליהם לחגוג את יום הארבעה עשר לחודש אדר ואת החמישה עשר באותו חודש בכל שנה . 
ja että jokaisen sukupolven ja suvun oli näitä päiviä muistettava ja vietettävä joka maakunnassa ja kaupungissa sekä että näiden puurim-päivien tuli säilyä muuttumattomina juutalaisten keskuudessa eikä niiden muisto saanut hävitä heidän jälkeläisistänsä . ||| וכי היה על כל דור ומשפחה לזכור ולחגוג את הימים הללו בכל מחוז ועיר , וכי ימי פורים אלו עתידים להישאר ללא שינוי בקרב היהודים ואין לאבד זכרם מצאצאיהם . 
Ja hän laskekoon kätensä polttouhriteuraan pään päälle ; niin se on oleva otollinen ja tuottava hänelle sovituksen . ||| וַיִּשְׁלֹם יָדוֹ עַל - רֹאשׁ - הַעֹלָה ; כך יהיה מקובל ויביא לו כפרה . 
Ja hän teurastakoon mullikan Herran kasvojen edessä , ja papit , Aaronin pojat , tuokoot veren ja vihmokoot veren ympärinsä alttarille , joka on ilmestysmajan ovella . ||| ויהרוג את הפרה לפני ה' , ויביאו הכהנים בני אהרן את הדם ויזרקו את הדם סביבם על המזבח אשר בפתח המשכן . 
Jos hän tuo uhrilahjanaan lampaan , niin tuokoon sen Herran eteen ||| אם יביא צאן כמנחתו , יביאו לפני ה'
